iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ESP,Europe,Spain,2020-10-30,1185678,25595,19935.143,35878,239,160.857,25359.502,547.431,426.377,767.365,5.112,3.44,1.26,2482,53.085,18162,388.452,,,,,,,,,168470,3.603,0.118,8.5,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-10-31,1185678,0,19935.143,35878,0,160.857,25359.502,0,426.377,767.365,0,3.44,1.24,,,,,,,,,,,,,168157,3.597,0.119,8.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-01,1185678,0,19935.143,35878,0,160.857,25359.502,0,426.377,767.365,0,3.44,1.23,,,,,911.732,19.5,10010.285,214.102,,,,,167845,3.59,0.119,8.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,27.14
ESP,Europe,Spain,2020-11-02,1240697,55019,20339.571,36257,379,175.143,26536.258,1176.757,435.027,775.471,8.106,3.746,1.21,2650,56.679,19170,410.012,,,,,,,,,167533,3.583,0.121,8.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-03,1259366,18669,20375.429,36495,238,171,26935.554,399.296,435.793,780.562,5.09,3.657,1.19,2754,58.903,19943,426.545,,,,,,,,,167221,3.577,0.122,8.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-04,1284408,25042,21129.286,38118,1623,378.857,27471.157,535.603,451.917,815.275,34.713,8.103,1.16,2786,59.587,20325,434.715,,,,,,,,,166909,3.57,0.127,7.9,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-05,1306316,21908,20890.429,38486,368,406.714,27939.73,468.572,446.808,823.146,7.871,8.699,1.13,2802,59.93,20281,433.774,,,,,,15046654,321.821,,166596,3.563,0.125,8,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-06,1328832,22516,20450.571,38833,347,422.143,28421.306,481.576,437.401,830.567,7.422,9.029,1.11,2863,61.234,20239,432.875,,,,,,,,,166774,3.567,0.123,8.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-07,1328832,0,20450.571,38833,0,422.143,28421.306,0,437.401,830.567,0,9.029,1.09,,,,,,,,,,,,,166951,3.571,0.122,8.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-08,1328832,0,20450.571,38833,0,422.143,28421.306,0,437.401,830.567,0,9.029,1.07,,,,,901.854,19.289,9446.256,202.038,,,,,167129,3.575,0.122,8.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,33.69
ESP,Europe,Spain,2020-11-09,1381218,52386,20074.429,39345,512,441.143,29541.748,1120.442,429.356,841.518,10.951,9.435,1.06,3007,64.314,21029,449.772,,,,,,,,,167306,3.578,0.12,8.3,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-10,1381218,0,17407.429,39345,0,407.143,29541.748,0,372.313,841.518,0,8.708,1.04,3064,65.533,20943,447.933,,,,,,,,,167484,3.582,0.104,9.6,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-11,1417709,36491,19043,40105,760,283.857,30322.224,780.476,407.295,857.773,16.255,6.071,1.04,3093,66.154,21051,450.243,,,,,,,,,167661,3.586,0.114,8.8,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-12,1437220,19511,18700.571,40461,356,282.143,30739.529,417.305,399.971,865.387,7.614,6.035,1.02,3123,66.795,20525,438.993,,,,,,16221524,346.949,,167839,3.59,0.111,9,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-13,1458591,21371,18537,40769,308,276.571,31196.616,457.087,396.473,871.975,6.588,5.915,0.99,3125,66.838,20296,434.095,,,,,,,,,165630,3.543,0.112,8.9,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-14,1458591,0,18537,40769,0,276.571,31196.616,0,396.473,871.975,0,5.915,0.96,,,,,,,,,,,,,163422,3.495,0.113,8.8,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-15,1458591,0,18537,40769,0,276.571,31196.616,0,396.473,871.975,0,5.915,0.93,,,,,689.479,14.747,7620.816,162.995,,,,,161213,3.448,0.115,8.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,26.69
ESP,Europe,Spain,2020-11-16,1496864,38273,16520.857,41253,484,272.571,32015.206,818.59,353.351,882.327,10.352,5.83,0.91,3156,67.501,20452,437.431,,,,,,,,,159004,3.401,0.104,9.6,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-17,1510023,13159,18400.714,41688,435,334.714,32296.653,281.447,393.558,891.631,9.304,7.159,0.89,3127,66.881,20007,427.913,,,,,,,,,156796,3.354,0.117,8.5,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-18,1525341,15318,15376,42039,351,276.286,32624.277,327.624,328.865,899.138,7.507,5.909,0.87,3120,66.731,19403,414.995,,,,,,,,,154587,3.306,0.099,10.1,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-19,1541574,16233,14907.714,42291,252,261.429,32971.472,347.194,318.849,904.528,5.39,5.591,0.86,3125,66.838,18961,405.541,,,,,,17288176,369.763,,152379,3.259,0.098,10.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-20,1556730,15156,14019.857,42619,328,264.286,33295.631,324.159,299.859,911.543,7.015,5.653,0.85,3054,65.32,17963,384.196,,,,,,,,,150223,3.213,0.093,10.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-21,1556730,0,14019.857,42619,0,264.286,33295.631,0,299.859,911.543,0,5.653,0.84,,,,,,,,,,,,,148068,3.167,0.095,10.6,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-22,1556730,0,14019.857,42619,0,264.286,33295.631,0,299.859,911.543,0,5.653,0.82,,,,,521.554,11.155,5459.527,116.769,,,,,145912,3.121,0.096,10.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,21.68
ESP,Europe,Spain,2020-11-23,1582616,25886,12250.286,43131,512,268.286,33849.286,553.655,262.011,922.494,10.951,5.738,0.8,2922,62.496,17695,378.464,,,,,,,,,143756,3.075,0.085,11.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-24,1594844,12228,12117.286,43668,537,282.857,34110.82,261.535,259.167,933.979,11.485,6.05,0.8,2853,61.02,16701,357.204,,,,,,,,,141601,3.029,0.086,11.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-25,1605066,10222,11389.286,44037,369,285.429,34329.45,218.63,243.596,941.872,7.892,6.105,0.8,2838,60.7,15986,341.912,,,,,,,,,139445,2.982,0.082,12.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-26,1617355,12289,10825.857,44374,337,297.571,34592.29,262.839,231.545,949.079,7.208,6.365,0.8,2815,60.208,15316,327.581,,,,,,18249203,390.317,,137290,2.936,0.079,12.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-27,1628208,10853,10211.143,44668,294,292.714,34824.416,232.126,218.398,955.367,6.288,6.261,0.81,2777,59.395,14819,316.952,,,,,,,,,136333,2.916,0.075,13.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-28,1628208,0,10211.143,44668,0,292.714,34824.416,0,218.398,955.367,0,6.261,0.81,,,,,,,,,,,,,135376,2.895,0.075,13.3,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-11-29,1628208,0,10211.143,44668,0,292.714,34824.416,0,218.398,955.367,0,6.261,0.8,,,,,375.361,8.028,4298.871,91.945,,,,,134420,2.875,0.076,13.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,17.1
ESP,Europe,Spain,2020-11-30,1648187,19979,9367.286,45069,401,276.857,35251.73,427.315,200.349,963.944,8.577,5.921,0.8,2629,56.23,14503,310.193,,,,,,,,,133463,2.855,0.07,14.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-01,1656444,8257,8800,45511,442,263.286,35428.333,176.602,188.216,973.398,9.454,5.631,0.8,2578,55.139,14243,304.632,,,,,,,,,132506,2.834,0.066,15.1,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-02,1665775,9331,8672.714,45784,273,249.571,35627.906,199.573,185.494,979.237,5.839,5.338,0.81,2485,53.15,13567,290.174,,,,,,,,,131550,2.814,0.066,15.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-03,1675902,10127,8363.857,46038,254,237.714,35844.504,216.598,178.888,984.669,5.433,5.084,0.83,2440,52.187,13063,279.394,,,,,,19163355,409.869,,130593,2.793,0.064,15.6,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-04,1684647,8745,8062.714,46252,214,226.286,36031.544,187.04,172.447,989.246,4.577,4.84,0.84,2371,50.711,12552,268.465,,,,,,,,,127286,2.722,0.063,15.8,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-05,1684647,0,8062.714,46252,0,226.286,36031.544,0,172.447,989.246,0,4.84,0.85,,,,,,,,,,,,,123979,2.652,0.065,15.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-06,1684647,0,8062.714,46252,0,226.286,36031.544,0,172.447,989.246,0,4.84,0.85,,,,,378.324,8.092,4088.472,87.445,,,,,120671,2.581,0.067,15,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,16.37
ESP,Europe,Spain,2020-12-07,1702328,17681,7734.429,46646,394,225.286,36409.708,378.165,165.425,997.673,8.427,4.818,0.85,,,,,,,,,,,,,117364,2.51,0.066,15.2,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-08,1702328,0,6554.857,46646,0,162.143,36409.708,0,140.197,997.673,0,3.468,0.87,,,,,,,,,,,,,114057,2.439,0.057,17.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-09,1712101,9773,6618,47019,373,176.429,36618.735,209.027,141.547,1005.651,7.978,3.773,0.92,2179,46.605,12158,260.038,,,,,,,,,110750,2.369,0.06,16.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-10,1720056,7955,6307.714,47344,325,186.571,36788.878,170.143,134.911,1012.602,6.951,3.99,0.97,2158,46.156,11965,255.91,,,,,,19915453,425.955,,107443,2.298,0.059,17,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-11,1730575,10519,6561.143,47624,280,196,37013.86,224.982,140.331,1018.591,5.989,4.192,1.02,2100,44.915,11648,249.13,,,,,,,,,111861,2.393,0.059,17,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-12,1730575,0,6561.143,47624,0,196,37013.86,0,140.331,1018.591,0,4.192,1.06,,,,,,,,,,,,,116280,2.487,0.056,17.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-13,1730575,0,6561.143,47624,0,196,37013.86,0,140.331,1018.591,0,4.192,1.09,,,,,428.702,9.169,4513.222,96.53,,,,,120699,2.582,0.054,18.4,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,11.78
ESP,Europe,Spain,2020-12-14,1751884,21309,7079.429,48013,389,195.286,37469.621,455.761,151.416,1026.911,8.32,4.177,1.12,2068,44.231,11736,251.012,,,,,,,,,125118,2.676,0.057,17.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-15,1762212,10328,8554.857,48401,388,250.714,37690.518,220.897,182.973,1035.21,8.299,5.362,1.14,2027,43.354,11736,251.012,,,,,,,,,129536,2.771,0.066,15.1,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-16,1773290,11078,8741.286,48596,195,225.286,37927.457,236.938,186.96,1039.38,4.171,4.818,1.14,1964,42.006,11346,242.67,,,,,,,,,133955,2.865,0.065,15.3,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-17,1785421,12131,9337.857,48777,181,204.714,38186.917,259.46,199.72,1043.252,3.871,4.378,1.15,1955,41.814,11336,242.456,,,,,,20884070,446.672,,138374,2.96,0.067,14.8,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-18,1797236,11815,9523,48926,149,186,38439.618,252.701,203.68,1046.438,3.187,3.978,1.15,1920,41.065,11224,240.061,,,,,,,,,139122,2.976,0.068,14.6,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-19,1797236,0,9523,48926,0,186,38439.618,0,203.68,1046.438,0,3.978,1.14,,,,,,,,,,,,,139870,2.992,0.068,14.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
ESP,Europe,Spain,2020-12-20,1797236,0,9523,48926,0,186,38439.618,0,203.68,1046.438,0,3.978,1.13,,,,,458.336,9.803,4704.854,100.628,,,,,140617,3.008,0.068,14.8,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,5.81
ESP,Europe,Spain,2020-12-21,1819249,22013,9623.571,49260,334,178.143,38910.436,470.818,205.831,1053.582,7.144,3.81,1.12,1944,41.579,11431,244.488,,,,,,,,,141365,3.024,0.068,14.7,tests performed,,,,,,,,,,71.3,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,
